18,0.189526,5251361333462345442563425514226266566613443455551216226431622112525142116164456131153623655166221514454515664326246244163416426126614214466256435664641464614265136113666336622132624515561354651431246415115421231241441566666245233244215262512365413221533344551664663235331453644121542616256165366242343446444131336255455624664162315634535431536625543265631625212466365566514434312416243465655666213464543511161124256164153665322416656616546555466522335116646211623446165224353346234151446543515114644364631366552566233613261563651556142256331456666241215166312631314326664525624636614632551532352552632335546231336335623463664526454163523152444556414563465465146214225116544513664115311144416432326551246614662643634433652426514652116621315565553111631511236154533646545664411513614542416665416232363145541533242314412134252245463363356656352661316444154665516462666622421642133612261645641645526161556653411623543536665234642344246616444636316225446161466561624261532662151146153144566556364442442421,ufffuuuuuuuuuuuuuuuuuuuffffufffuuuuuffffffuuuufffuuuuffffffffffffffffuuuuufuuuufffffffffffffuffuuffuuufuuuuuuffuuuuufuuuuuufffffufuuuuuuuuuuuufuuuufffffuuuffffffffffffuufuffffffuuffffffufffuuufffuuuuuuuuffffufuuuffffuuuufuffffffffuuffuuuuuuuffffffufffffuufffffffuuuuuuufffffffffuuffffffffuufffffuuuuuuuuuuffffffffffffuuuuufffffffffffffffuuuffffffffuuuuuuuuuuuuuuuuuuuuuuuuufffuuuuuuuuuuuuuuuuuuuuuuufufffffuuuuuuuuuuuuuuuufffffuuuuffffffffffffffffffffffffffffffuffffuufuuuufuffuufffffffffffffffffffuuffffffuuuuuuuufffffuuuuuuuuuuuffffuuuuuuuuufuuuuuufuuuuufffffffffffuffffffffffffffuuuffffuuuuffffufffuuuuuuufuuuuuuuuuuuuuuufffffuffuffffffffffuuuufuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuffffffuuuuuuuuuuuffuuuuuuuuuuuffffuuuuuufuuffffuuuffffffffffuuuuuuuuuuuuuuuuuuuuuuffffffffffffuffffuuuuuuffffffffuuuuuufuuuffuuuuuufufuuufffuuuuuuuuuuuufuufffuuuuuuffffuuuffffuuuuuuuufffuufffffffuuuuufuufffuuuuuuuuufffffufffffuuuuuuuuffffffuuuuuuuuufffuuuufffffufuuufffuuuufffuffuuuuuuuuufffuufufufffffffuuuuuuuuufff
19,0.200000,6663551526233366126464635661441546316656246415615154161141156654663336613644252451666642446316551645214361663455551365524132144256552645366456145555446662655255321236546656613231631431551561352312365611114356543615216643236216141455663566231416151516213264646653655216465236362142513653455665326464131445656252155166324661561362515645664314361465114432654235422116262442341335655442363362261241366432551243226333655646324362231116311134166555545666424516246415652455651264653616634646344631616626634316214144421134165443123421511623434636554264452236216661564252363423656354424646323331645233232425545661216143231435325243145636536446324164414356643613356164243161346256246555625344641256141264313145134626616541442145616633422616435166253655546166145141152542631334413114223611143554651336344466366464454155666343661214625543641316323616634536243232421611425663142526116366353326426563466225563624366135462613456536543346635656651462621642243611325456661135515145243644434114631566366652155233665143,uuufffffffffuuuuuuuuufuuuuuuuufuffffffffffffffuuufffuuuuffuuffffuuuffffffffffffffuuuuuuuufffffuuuuufffffuuuffffffuuuuuuuuuuuuuuuuuffuuuuffuuufffufuuuuuuuuuufffffffuuuuufffuuuuuuuuuuuuuuuuuuufuuffffffuufffffffuuuuuuuuuuffffufuuuuffuuuuufffffffffuufffuuuuuuuuuuuuuuuuuuuuuuuuufffffffuuuuuuuuuuuuuuuufuuuuuuuuuffffffffffffffuuuuuuuufffuffffuuufffffffuuuuuuffffuuuuffffuuffffffuuuufffffuuufufuuufuuuuuuuuuuuuuuufuuuuuuuuffffuuuuffffffuufffffuffffffuuuuuuuuuuffufuuuufffffuuuuuuufuuuuuuuuufuuuuuuffffffffffffffffffffffffffffffffffffffffuuuffffffffffffffffuuuufffuuffffuuuuuuuufffffffffuuufffffffffffffuuuuuuuuuuuuuuuuuuuuffffffffuuuuffuuuuffuuuffuffuuuuffffffuuffffuuufffffffffffffuffffffuuuuuuuufffffuuuffuuufffuufuufufuuuufffffffuuuuuuuuuuuufffufffffufuuuffffffffffufffffffufffffffffffffuffuuuuuuuuuuuuufffffffffuuuuuuuuffuffuuuuuuuuuuuuuuffuuffffffffffuuuuuuffffffffffffffffuuuuuufffuuuffuuuuffffffffffffffffuuuufffffffuuuuuuuuufuffuuuuuuuufuffffffffffffffffuufffffffffffuffffffffffuuuuuffuuuuuffffffuu
2,0.021947,2162163616136323153343133111146121241224455523546223624551413531662544564133515263114664643545363131146161241116123563315331455561333236351655141413363561426641426311165242663114261356462536554136414364511615631441125136423153315136546151645325124441351621621142462263321246515625453235261161412233143442344155663134343445466635661554314642562341314635126511164236334411156465162351461342521632151254112143216262111231151412155242215314565311624661412211654464546323121421516345436424651512631551414436331664623556616223321433525445516235214535536312554434235235616663516634666516422143334511313246366641636556225142366244624215565616224446456336364566246663534561312466236446632642164352662265625164243564462211533213245445315442463563256546566116621363564331636324516242256364321152424235624256422644365161111116262633636266651252426646262564234535252364124641134254443656326663646514326655263334353115664212221235246465551115616423256462635533434542441463353242266662153211336654654656435513523334,ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuufffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffuuuuuuufffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffufffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffuuuuufffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffuuuuuuuuuuuuuuuuffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuffffffffffffffffffffffffffffffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuufffffffffffffffffffffffffffffffffffffffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuufffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffuuuuuuuuuuuuuuuuuuuuuuuuuu
3,0.032421,4524353353661244466655262154162341121156554344661411665151535143164123315124315222624663154356633662411551651344416161652111164564221464214653461365322155235652324536311563546616413263646444424166613444536564332632542366563125223146356146543521255312634456135162152123663651554456463541612255331444536265616645261526233522512342143521562533244113524254326125215461632535623466262565512624213246212312653515166655264552236625355263456246412252166314654512665335513254642436223232644623116263321161624346563215351656234555465511262245232435465661266142443112226511212512422614131262656316163131645613412522321456153562663624566264635623543356552414262455621521415513456466666566612654522335612435462644526315565442452422244345625422163113622664611615514126641155241644263542113326435364615251331612526122134431635615656613141636464625415554565122111666423621636214353166562265652621665365636322235333543256616422643122653341642435645264626231431236242231533651126426463115653522421451663262132416222445,fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuufffffffuuuffffffffffffffffffffffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuffffffffffffffffffffffffffffffffuuuuuuuufffffffffffffffffffffffffuffuuuuuuuuuuuuuuuuuffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffuuuuuuuuuuuuuuuuffffffffffffffffffffffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuufffffffffffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuufffuufffffffffffffffffuuuuuuuuuuuuuuuuffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuufffffffffffffffffffffffffffuuufffffffffffffffffffffffffuuuuuuuuufffffffffffffffffffffffffuuuuuuuuuuuuuuuuuuuuffffffffffffffffffffffffffffffffffffffffuuuuuuuuuuuuuuuuuufffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffuuuuuuuuuuuuuuuuuuuuffffuuuuuuuuuuuuuufffffffffuuuuuuffffffffffffffffffffffffffffffffffffuuuuuuuffffffffffffffffffffffffffffffufffffffffffffufffffff
4,0.042895,1644561641646313654256513122313634241546653414111466526446663622246452312665121641616223346352631462411413232414536232351226252635264421111235546366214622641156416141144264341153161533422463135255124624652155553415531644133346366131123436616644556564442145132126633523416524361326433522225611261162264632625536313112166563353531322433635413263243211151241565343356163556442315541354635644216566545411131215326141553535114164233525615554223265255213616624163624536136536451245451155656162566355163364123535162413612266336212613561361356631262546346251461432351532163615356546366611212341126532614656422125613254615356611664356326456521646165461255445563122625141632663641646355324666564331366156241621263631314441626224331465415532655333361116336626335265631356441554442532616166662265414564216466155563344534466435562626342435342661433242132436665554462544456334141511352136162151451253362352316625631346524333664426631525254633132654643641314236214521332456231523666413544634311362413242322655664661,uuuuuuuuuuuuuuuuuuuffffffffffffffffffuuuuuuuuuuuuuuuuuuuuuuuffffffuuuuffffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuffuuuuuffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffuuuuuuuuuuuuuuuuuuffffffffffffffffffffffuuuffuuuuffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffuuuuuuuuuufffffffffffffffffffffffffffffffffffffffffffffffffffffffffffufffffffffffffuuuuuuuuuuuuuuuuuuuuuuufffffffffffffffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuufffffffffffffffffffffffffffffffffffffffffffuuuuuuuuuuuuuuuuuuuuuuufffffffffffuuuffuuuuuuuuuuuuuuuuffffffffffffffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuffffffffffffffffffffffffffffffffffffffffffffffffffuuuuuuuuuuuuuuffffffffffffffffffffffffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffuuuuuuuuuuuuuuuuuuuufffuuuuuuuuuuuuuuuuuuuffffffufffffffffffffffffffuuuuuuuuuuuffffffffffffffffffffffffff
5,0.053368,4556641235466556626462313566435255551312154454535654611626616535333636214134526641532144541652351612662145131642322536661666246126631342623632546336545246226625253656554522423341213646363612465165455634662656143362314415343612264615231315312241651543212554126123216433614131336452345534426435514524254525136565532256316343526243113311423443545534541316662325526612226535633435135616261434353156461461261666665264465326443533554361126414146415236255366226224644654311455541445426611611332632236442664344345426143415644663246134631656654524424433215552616164613265146615562614565631263341341366615321233631624454563256421425366314415636526465123624236662423266253424124652255554655434663565566114636263213151363354624643535555615644513661626116415623541566345343146615552461443216543432342466565245524136441152142312421325116261646455615451225256212634515664342563644316442466533516634124631156424532152456365425322124365553432364414531142344232543362566245126236662442534662662365331142151331153116164,fuuuufffffffuuuuuuuuufuuuuuuufffffffffffffffffffffuuuuuuuuuuuuuuuuuffffffffffuuuuuuffffffffffffffffffffffffffffuuuuuuuuuuuuffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffuuuuffffffffffffffffffffffffffffffuuuuuuufffffffffffffffffffffffffffffffffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuufffffffffffffffffffffffffffffffffffffffffffffffuffffffuuuuuuuuuuuuuuuuuuuuuuuffffffffffffffffffffffuuuuuuuuuuuuuuuuuuuffffffffffffffuuffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuffffffffffffffffffuuuuuuuuuuffffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuufffffffffffffffffffuuuuuuuuuuuuuuuffffffffuuuuuuuuuuuuuuuuuuffffffffffffffffffffffffffffffffffffffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuffffffffffffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuffffffffffffffffffffuuuuuuuuuuuuuuuuuuuuuuuufffffffffffffffuuuuuuuuuuuuffffffffffffffffffffffffffffffffffffffffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuffffffffffffffffffffuuuuuuuuuuuuuuuuuuuffuuuuuuuuuuuuuuuuuuuffffffffffffffffffffffffffffffffuuuuuuuuuuuuuuuuuufffffffffuuuuuuuuuufffffffffffffffffffff
6,0.063842,6261641614444666663264653466666546622162345615661536531216634144425255114123422662461164133365611442633645515611646526346356365661425566636346226232651656525561653265646421333645435615145426346226423353133231236133631315113244133655643663113334315415312664625142254461151141643416546565325155332116565453224226644264235556345556266153422424611216263164162631653153161142562645144566226556433466636145646626445336115516222362316224643121656226536513212651415146315366254415426264122641134324412532132114662632131252343111554214646214264216262262616666534116664613164666626562335314624232463456462564636463613422115351652362214331564353266223314465626534144126612646463123246341222235415456265466523266662421636665164262114336232155435634433344453656355251143156655335363142252154351441151435325245541142315444645562445514544146261266662264416242554626626642156311226432246436116364616263532516425165452123325134664362613614262541465533326222463256562256423666262613612225411613654266225626155653352266,fffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuufffffffffffffffffffffffffffffuuuuuuuuuuuuuuuuuuufffuufffffffffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuffffffffffffffffffffuuuuuuuuuuuuuuuuuuuuuuuuuuffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffuuuuuuuffffffffuuuufffuuuuuuuuuffffffffffffffffffffffffffuuuuuuuuuuuuuuuuuuuuufffffffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuffffffffffffuuuuuufffuuuffffuuuuuuuuuuuuuffffffffffffffffffffuuuuuuuuuuuuffffffffffffffffffffffffffffuuuuuuuuuuuffffffffffffffffffffffffffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuffffffffffffffffffuuuuuuuuuuuufffffffffffffffffffffffffffffffffffffffuuuuuuuuuuuuuuuuuuuuuuuuuuffffffffffffffffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuufffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffuuuuuuuuuuuuuuuufffffffffuuuuuuuuuuuuuuuuuuuuffuuuuuuuuuuuuuuuuuffffffffffffffuuuuuuuuuuuffuuuuuuuuuuuuuuuuffffffffffffffffffffffffffffffffffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuffffffffffffuuu
7,0.074316,2613436261316633646366152546612131252635142656222235622566141626616544566614226116334613324535566222436421146146653666642331643166355232531546346623636346236566115515526155124336414261633345641125245343132126525326631354154165626336534561163515414216453323631156233511543463351143446232325543352122466316536126253215544643432214136632531314261133464531316411366661166466655332246445346154161123443433562123524446564322325335616351242316663624512332345352365433634165256161335322332466141662313656332341165433425126522211412442324521324551342223334135645634166523131662165525563252564566441432163666615516423464662416653444624124165543124436655562321162646451345536666142325463415363132562335256455212534166515636521231561636264314616514454646436323613436125213555624611653116522252662541554112235454263446611662661132146661656634166166355531421421463214623162152542246315513126445446145411125135442241262645145622526656663646541562655511541436311162141235251653436244642631611463315432315534565266663,ffffffffffuuuuuuuuuuuuuuuuuuuuuuuuuuufffffuuuuuuuuuuuuuufffffuuuuuuuuuuuuuuuuuuuuuuuffffffffffffffffffuuuuuuuuuuuuufffffffffffffffffffffffffffuuufffuuuuuuuuuuuuuufffffuuuuuuuuuuuuuuuuuuuuuuffffffffffffuuffffffffffffffffuuuffffffffffffffffffffffffffuuuuuffffffffffffffffffffffffffffffuffffffffffuuuuuuuuuuuuuuuuffffffffffffffffffffffffffffffffffuuuuffffffffffuuuuuuuuuuuuuuuuuuuuuufffffffuuuuuuufffffffffffffffuuuuuuuuuuufffuuuuuuuffuuuuuuuuufffffffffffffffffffffuuuuuuuuufffffffffffffffffffffuuuuuuffffffffffffffffffffffffuuuuuffffffffffffffffffffffffffffffffffffffffffffffffffffffffffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuufffffffuuuffffffffffffuuuuuuffffffffffffufffuuuuuuuuuuuuuuuuuuuuuuffffffffuffuuuuuuuuuuuuffffffffffffffffffuuuuuuuuuufffffffffffffffffffffffffffffffffuuuuuufffffffuuuuuuuuuuuuuuuuuuuuuuuuufffffffffffuuuuuuuuufffuuuuffffffffffffuufuffffffffffffffffffffffffffffffffffffffffffuuuffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuffffuuuuufffffuuuuuuuuuuuuuuuuuuuuffffffffuuuuuuuuuuuuuuuuuu
8,0.084789,5133346545141562623466552366234323363415235116346123353152115436662152313154614536243322456132235442151354616316444124253141662543232156443631115664611611631655532422634453146622554242636446363245664612214316155121453552426341334631566255633624642351666353636113312312216424324522461441452616615616545133463164466141413616263366323264162266313456121616332615562422566142513322626513365246221414631612233654654536542211246525365453556366561562564524632613235252231436616424341551461154616613162151632466121116464626361626326651363634631415454151635454125356415622564412415631232253336651346121113323642646635365514146626514336641642414544616445153125651156452145224135261423225142233636363432256231652555654622121656121616344436266354431614245353424352111445256361135431346343321255441356424263613143436665111651313425334662236636234162166523215633141443436542356632332136316543424654662616622626243154242625421665266143344236521653136443114353254216313544445563222244146136353266665433566651143551446,ffffffffffuuuuuuuuuuuuuufffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuffffuuuuuuffffffffffffffffffffffffffffffffffffuuuuuuuuuuuuuufffffffuuuuuuffffffffuuuuuffffffffffffffffffffuuuuuuuuuuuuffffffffffffuuuuuufffuuuuuufffffffuuuuuuufffffffffffffffffffuuuuuuuuuufffffuuuuuuuuuffffffffffffffuuuuuuuuuuuuuuuffuuuuuuuuuuufffffffuuuuuufffffffffffffffuuuuuuuuuuuuuffffffffffffffffffuuuuufffffffufffffffffffffffffffuuuufffffuuuuufffffffuuuuuuuuuuuuuuuuuuuuuuufffffffffffffffufuuuuuuuuuuuuuuuuufffffffffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuufuuuuuuuuuuuuuuuffuuuuufffffffffuuuuuuuffffffffffffuuuuuufffffffffffuuuuuuufffffffuufffffffffffffffffffffffuuuuuuuuuffffffffufffuuffffffffufufffffffffuuuuuuuffffffuuuuuuuufuuuuffffffuuuuuuuuuuuuuufffffffffffffuuuuuuuuufffffffffffffffffffffffffffffffffffffffffffffffffffffffffffuuuuuuuuuuuuufffffffuufuuuuuuuuuuuuuuuuuuuuuuufffffffffffffffffffffffffffffffffffffffffffffffuuuuuuuuuuuuuuuuuuuuufuuuuuuuuuuuuuuuuuuuuuuuffffffffuuuuuuuuuuuuuuuuuffffuufffffffuuuuufuuuuuuuuuuuuuufffffffffffff
9,0.095263,1655536243615333636542321154355645243641333536156361424353232312664451315123466535126624562442666312161134324445366362631531656222616323356621125655636466136661333631563266623516114415114366424165434642214553445514625623426663311245562245531116636211666511665123616322615631252266631461663462264446643666631513214163321464266622456135242123245632431531511416516655134461112412111643512652153614662353436146645264142116114546156664264124214241134426666435646615531461522566654356254541442263146211352223466433635621226354213644235413345532513324152133545365125231514241424623563156554246345451116166352336122211565446364354245662516314222416141361634431161265316266214236564626311251642626636562445233341133651426426143423224235452136443541332633562435153333633662663512145135136211434262353563644663623456552562431123262633666362214661356266332222516643525411423642656242264134631351513625114251563235644613143352346115551224364456243531353533656134526646114333166616263625242161361342235321146243252,uuffffffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuffffffffffuuuuuuuufuuuuuuuuuuuuuuuffffffffffuuuufffffffuuuuuuuuuuuuuuuuuuuuuuuuuuuuffffffffffffffffuuuufffffffffffffffuuuuuuuuuuuuuufffffuuuuuuuuuuuuuuuuuuuuuuuuuuufffffffffffffffffffffffffffffuuuuuuufffffffffffffffffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuffffffffffffffffffuuuuuuuuuuuffffffffffffffffffffffffuuuuuuuuuuuuuuuuufffffffffffffffuffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuffuuuuuuuuuffffffuuuuuuuuuufffffffffffffuuuuuuuuuuuuufffffffffuuuuuuuuuuuffffuffffuuuuuuufffffffffffffffffffffffffffffffffffffffuffffufffffffuuuuuuuuuuuuuuuuufffffffffuuuuuufffffffuuuuuuffffffuuuuuuuuffffffffffffffffffffffffffffffffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuffffffffffffuuuuuuuuuuuuuuuuuuuffffffffffuuffffffffuuuuufffffffffffffffuuuffffffffffffffffffffffffffffffuuuuuuuuuuuuuufffuuuuuuuuuuuuuuuuuuuuuuuuuffffffuffffuuuffuuuuuuuuuuuuuffffffufuuuuuuuuuuuuuuuuuuuuuuuffffffffffffffuuuuuuuffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuffffffffffffffffffffffffuuuuffffff
